source,section,basis,t,ub,lb,event
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,176.33362412452698,1536.0,1533.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,183.33034300804138,1536.0,1535.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,184.87305998802185,1536.0,1535.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,184.88926911354065,1537.0,1535.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,184.9043869972229,1539.0,1535.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,188.38551306724548,1536.0,1535.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,188.68522000312805,1536.0,1536.0,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,188.80462503433228,642838.8567918416,,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,199.44025206565857,642838.8567918416,-17277.27972727512,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,212.416011095047,642838.8567918416,55808.00000000002,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,218.85289812088013,642838.8567918416,55808.00000000002,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,219.26938009262085,639733.0501598504,55808.00000000002,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,219.2915439605713,636158.593954392,55808.00000000002,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,245.86989617347717,636158.593954392,55808.00000000002,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,271.99630212783813,609896.4928753382,68771.83855658563,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,272.01723408699036,609896.4920680309,68771.83855658563,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,272.0362491607666,609649.9575907185,68771.83855658563,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,272.05612111091614,607504.9212907363,68771.83855658563,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,272.07492113113403,596996.466345411,68771.83855658563,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,272.0941650867462,594793.8301817764,68771.83855658563,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,275.3543679714203,594793.8301817764,71863.47076590134,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,275.98522901535034,594631.2847272318,71863.47076590134,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,276.01351499557495,594197.8301817738,71863.47076590134,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,276.0569670200348,594096.4665453758,71863.47076590134,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,276.0773961544037,586291.3757362892,71863.47076590134,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,276.09677815437317,586128.8302817444,71863.47076590134,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,289.6172740459442,586128.8302817444,126229.60053438501,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,296.253870010376,586128.8302817444,135179.94249111554,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T180850Z__five_station_optimized_initial_placement_no_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__optimized_all_stop__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_no_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,300.1374161243439,1536.0,,final
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T181353Z__five_station_optimized_initial_placement_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__none__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,2.2203328609466553,2560.0,,incumbent
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T181353Z__five_station_optimized_initial_placement_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__none__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,46.924038887023926,2560.0,0.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T181353Z__five_station_optimized_initial_placement_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__none__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,149.63672184944153,2560.0,1099.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T181353Z__five_station_optimized_initial_placement_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__none__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,245.28913497924805,2560.0,1110.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T181353Z__five_station_optimized_initial_placement_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__none__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,270.38637590408325,2560.0,1110.0,interval
benchmarks/output/oip_mip_start_comparison_20260720_v2/artifacts/20260720T181353Z__five_station_optimized_initial_placement_skip_no_wait_v0__ean_passenger_journey_time__exact_optimality__none__slot_time_relaxation_strengthening/five_station_optimized_initial_placement_skip_no_wait_v0/ean_passenger_service_journey_time.json,root,solver_runtime,289.36687779426575,2560.0,1110.0,interval
